filename,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s,duration,duration_m,rowNo,type,stim1,textColor,key,condition1,condition2,feedback,stimFormat,ITI,keyboard,random,head,responseType,responseOptions,responseOther,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,3,test,CAR,green,right,practice,NA,"correct: That's correct! You responded in %RT% milliseconds:\nincorrect: Incorrect... You responded in %RT% milliseconds",word,800,"left up right",,,,,,800,48,16.67,5790,right,694,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,4,test,SHOE,blue,up,practice,NA,"correct: That's correct! You responded in %RT% milliseconds:\nincorrect: Incorrect... You responded in %RT% milliseconds",word,800,"left up right",,,,,,800,48,16.67,8457,up,743,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,5,test,RED,red,left,practice,congruent,"correct: That's correct! You responded in %RT% milliseconds:\nincorrect: Incorrect... You responded in %RT% milliseconds",word,800,"left up right",,,,,,800,48,16.66,10540,left,526,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,6,test,HOUSE,blue,up,practice,NA,"correct: That's correct! You responded in %RT% milliseconds:\nincorrect: Incorrect... You responded in %RT% milliseconds",word,800,"left up right",,,,,,800,48,16.67,12894,right,913,0,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,7,test,BLUE,green,right,practice,incongruent,"correct: That's correct! You responded in %RT% milliseconds:\nincorrect: Incorrect... The word was ""BLUE"" but it was in GREEN. You responded in %RT% milliseconds",word,800,"left up right",,,,,,800,48,16.67,15045,up,1365,0,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,8,test,GREEN,red,left,practice,incongruent,"correct: That's correct! You responded in %RT% milliseconds:\nincorrect: Incorrect... The word was GREEN but it was in RED. You responded in %RT% milliseconds",word,800,"left up right",,,,,,800,48,16.67,16645,left,798,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,41,test,SHOE,blue,up,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.67,22037,up,1073,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,10,test,RED,red,left,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,23450,left,620,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,35,test,CAR,green,right,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.67,24836,right,589,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,34,test,CAR,red,left,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.66,26252,left,622,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,17,test,RED,blue,up,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.67,28007,up,960,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,33,test,GREEN,blue,up,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.66,29744,right,947,0,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,29,test,GREEN,green,right,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,31604,right,1073,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,42,test,HOUSE,green,right,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.67,33102,right,704,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,30,test,GREEN,red,left,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.67,34559,left,662,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,24,test,BLUE,red,left,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.67,36345,left,998,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,45,test,HOUSE,green,right,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.67,37765,right,618,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,13,test,RED,red,left,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.66,39390,left,825,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,19,test,BLUE,blue,up,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.68,40808,up,627,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,40,test,SHOE,green,right,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.67,42119,right,522,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,22,test,BLUE,red,left,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.67,43608,left,694,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,16,test,RED,green,right,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.67,45566,right,1169,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,25,test,BLUE,green,right,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.66,47255,right,890,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,43,test,HOUSE,blue,up,fillers,NA,,word,800,"left up right",1,,,,,799,48,16.65,48701,up,653,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,18,test,BLUE,blue,up,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,50389,up,892,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,20,test,BLUE,blue,up,critical,congruent,,word,800,"left up right",1,,,,,801,48,16.68,51699,up,519,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,14,test,RED,green,right,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.67,54045,right,1548,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,37,test,CAR,red,left,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.67,55551,left,704,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,31,test,GREEN,blue,up,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.66,57240,up,893,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,27,test,GREEN,green,right,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,58749,right,718,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,39,test,SHOE,red,left,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.66,60203,left,656,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,11,test,RED,red,left,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,61560,left,562,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,15,test,RED,blue,up,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.66,63056,up,708,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,44,test,HOUSE,red,left,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.67,64547,left,699,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,28,test,GREEN,green,right,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,66188,right,841,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,23,test,BLUE,green,right,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.67,67777,right,796,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,32,test,GREEN,red,left,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.67,69220,left,655,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,38,test,SHOE,blue,up,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.66,70745,up,731,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,26,test,GREEN,green,right,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,72607,right,1060,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,12,test,RED,red,left,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,73841,left,443,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,21,test,BLUE,blue,up,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,75434,up,803,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,36,test,CAR,blue,up,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.67,76901,up,670,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,72,test,BLUE,green,right,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,78271,right,573,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,60,test,RED,red,left,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,79599,left,535,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,70,test,BLUE,green,right,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,81542,right,1145,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,71,test,BLUE,red,left,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,83115,left,785,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,50,test,GREEN,green,right,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.66,84603,right,689,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,69,test,RED,blue,up,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,86218,up,821,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,58,test,RED,red,left,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,87779,left,766,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,67,test,GREEN,green,right,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,89520,right,939,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,54,test,SHOE,blue,up,fillers,NA,,word,800,"left up right",2,,,,,801,48,16.68,90925,up,611,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,66,test,GREEN,green,right,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,92519,right,805,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,77,test,CAR,blue,up,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,93992,up,678,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,59,test,RED,red,left,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.66,95259,left,479,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,80,test,HOUSE,green,right,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.66,96687,right,640,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,63,test,BLUE,blue,up,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,98167,up,686,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,64,test,BLUE,blue,up,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,99539,up,575,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,55,test,SHOE,red,left,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,101038,left,708,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,78,test,SHOE,blue,up,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,102796,right,966,0,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,79,test,SHOE,green,right,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.66,104631,right,1034,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,73,test,GREEN,red,left,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.66,106569,left,1138,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,68,test,RED,green,right,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,108474,right,1111,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,75,test,GREEN,red,left,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,110022,left,759,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,65,test,GREEN,green,right,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.66,111454,right,641,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,52,test,CAR,red,left,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,112958,left,711,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,81,test,HOUSE,red,left,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.66,114340,left,593,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,74,test,GREEN,blue,up,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,115919,up,789,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,48,test,BLUE,blue,up,critical,congruent,,word,800,"left up right",2,,,,,801,48,16.68,117243,up,530,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,57,test,HOUSE,blue,up,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,118488,up,458,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,49,test,BLUE,red,left,critical,incongruent,,word,800,"left up right",2,,,,,799,48,16.65,120359,left,1078,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,61,test,RED,blue,up,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,122279,up,1133,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,62,test,BLUE,blue,up,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,123642,up,562,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,51,test,GREEN,blue,up,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,124882,up,452,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,56,test,HOUSE,green,right,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,126505,right,825,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,76,test,CAR,red,left,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,128082,left,785,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,53,test,CAR,green,right,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.66,130340,right,1460,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,47,test,RED,green,right,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,132264,right,1134,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,46,test,RED,red,left,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,133698,left,635,1,
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,82,form,,,,,,,,,,,"Are you a native speaker of English?",radio,Yes;No,"It’s a bit complicated (Let me explain!)",800,,,138095,Yes,3875,0,1
425529_260414_134603.csv,Chrome,146.0.0.0,1710,1112,MacOS,en-GB,2026-04-14_13:43:45,2026-04-14_14:43:45,2026-04-14_13:37:17,https://www.testable.org/experiment/20535/425529/start,138.095,138095,2.3015,83,form,,,,,,,,,,,"How would you rate your proficiency in English?",radio,"Beginner; Intermediate; Advanced; Native / near-native",,800,,,138095,"Native / near-native",3875,0,4
